InstAddress		Total_Execution	Total_Cycles	Instruction
90007280		9216                	73928               	MULC  4, R9
90007282		9216                	27648               	ADD   R9, R10
90007284		9216                	1935360             	LD    R10, R10
90007286		9216                	73728               	ST    R11, R10
90007288		9216                	36864               	ADDX  R22, R22, 0x1
9000728c		9216                	36864               	COMP  R30, R22, 0x60
90007290		9216                	100704              	JMP   R31, JL, 0x0000680e
90007296		96                  	384                 	ADDX  R21, R21, 0x1
9000729a		96                  	384                 	ADDX  R20, R20, 0x1
9000729e		96                  	384                 	COMP  R30, R21, 0x60
900072a2		96                  	1049                	JMP   R31, JL, 0x0000680c
900072a8		1                   	211                 	LD    --R0, R22
900072aa		1                   	211                 	LD    --R0, R21
900072ac		1                   	211                 	LD    --R0, R20
900072ae		1                   	3                   	MOV   R17, R1
900072b0		1                   	211                 	LD    --R0, R17
900072b2		1                   	211                 	LD    --R0, R16
900072b4		1                   	11                  	JMP   R16, JMP
900072b6		2498                	22482               	ST    R0++, R16
900072b8		2498                	22482               	ST    R0++, R17
900072ba		2498                	7494                	MOV   R1, R17
900072bc		2498                	9992                	ADD   R30, R1, 0x1c
900072c0		2498                	22482               	ST    R0++, R21
900072c2		2498                	22482               	ST    R0++, R22
900072c4		2498                	22482               	STX   R17, R2, 0x0
900072c8		2498                	22482               	STX   R17, R3, 0xfffc
900072cc		2498                	7494                	MOVC  -1, R22
900072ce		2498                	7494                	MOV   R19, R11
900072d0		2498                	9992                	ADD   R31, R11, 0x00008c48
900072d6		2498                	524580              	LD    R11, R2
900072d8		2498                	29976               	JSR   R31, JMP, 0x00004a74
900072de		2498                	7494                	MOV   R19, R11
900072e0		2498                	9992                	ADD   R31, R11, 0x00008560
900072e6		2498                	524580              	LD    R11, R21
900072e8		2498                	9992                	ADDX  R21, R21, 0x1
900072ec		2498                	7494                	COMPC 4, R21
900072ee		2498                	19539               	JMP   R31, JNE, 0x000068ae
900072f4		1491                	314601              	LDX   R17, R22, 0xfffc
900072f8		1491                	16401               	JMP   R31, JMP, 0x000068be
900072fe		1007                	3021                	MOV   R19, R11
90007300		1007                	4028                	ADD   R31, R11, 0x00008560
90007306		1007                	211470              	LD    R11, R10
90007308		1007                	4028                	ADDX  R10, R10, 0x1
9000730c		1007                	8056                	ST    R11, R10
9000730e		2498                	7494                	MOV   R19, R11
90007310		2498                	9992                	ADD   R31, R11, 0x00008c48
90007316		2498                	524580              	LD    R11, R2
90007318		2498                	29976               	JSR   R31, JMP, 0x00004aa2
9000731e		2498                	29976               	JMP   R31, JMP, 0x00006914
90007324		41369               	124107              	COMPC -1, R22
90007326		41369               	485991              	JMP   R31, JE, 0x0000690c
9000732c		1491                	4473                	MOV   R19, R11
9000732e		1491                	7455                	ADD   R31, R11, 0x00008c48
90007334		1491                	313110              	LD    R11, R2
90007336		1491                	19383               	JSR   R31, JMP, 0x00004a74
9000733c		1491                	4473                	MOV   R19, R11
9000733e		1491                	7455                	ADD   R31, R11, 0x00008560
90007344		1491                	313110              	LD    R11, R10
90007346		1491                	5964                	ADDX  R10, R10, 0x1
9000734a		1491                	11928               	ST    R11, R10
9000734c		1491                	4473                	MOV   R19, R11
9000734e		1491                	7455                	ADD   R31, R11, 0x00008c48
90007354		1491                	313110              	LD    R11, R2
90007356		1491                	19383               	JSR   R31, JMP, 0x00004aa2
9000735c		41369               	124107              	MOVC  1, R2
9000735e		41369               	537797              	JSR   R31, JMP, 0x000006e6
90007364		43867               	131601              	MOV   R19, R11
90007366		43867               	219335              	ADD   R31, R11, 0x00008560
9000736c		43867               	9212070             	LD    R11, R11
9000736e		43867               	131601              	COMPC 4, R11
90007370		43867               	465051              	JMP   R31, JL, 0x000068d4
90007376		2498                	7494                	COMPC -1, R22
90007378		2498                	17041               	JMP   R31, JE, 0x0000695a
9000737e		1491                	4473                	MOV   R19, R11
90007380		1491                	6164                	ADD   R31, R11, 0x00008c48
90007386		1491                	313110              	LD    R11, R2
90007388		1491                	17892               	JSR   R31, JMP, 0x00004a74
9000738e		1491                	4473                	MOV   R19, R11
90007390		1491                	5964                	ADD   R31, R11, 0x00008560
90007396		1491                	4473                	MOVC  0, R10
90007398		1491                	11928               	ST    R11, R10
9000739a		1491                	4473                	MOV   R19, R11
9000739c		1491                	7455                	ADD   R31, R11, 0x00008c48
900073a2		1491                	313110              	LD    R11, R2
900073a4		1491                	19383               	JSR   R31, JMP, 0x00004aa2
900073aa		2498                	527078              	LD    --R0, R22
900073ac		2498                	527078              	LD    --R0, R21
900073ae		2498                	7494                	MOV   R17, R1
900073b0		2498                	527078              	LD    --R0, R17
900073b2		2498                	527078              	LD    --R0, R16
900073b4		2498                	27478               	JMP   R16, JMP
90007458		1248                	11432               	ST    R0++, R20
9000745a		1248                	11232               	ST    R0++, R21
9000745c		1248                	11232               	ST    R0++, R22
9000745e		1248                	3744                	MOV   R2, R20
90007460		1248                	10184               	MULC  8, R20
90007462		1248                	3744                	COMPC 0, R3
90007464		1248                	10608               	JMP   R31, JNE, 0x00006a62
9000746a		624                 	1872                	MOVC  0, R21
9000746c		4992                	14976               	MOVC  0, R22
9000746e		479232              	1437696             	MOV   R22, R11
90007470		479232              	3833856             	MULC  4, R11
90007472		479232              	1916928             	ADDX  R28, R10, 0x180
90007476		479232              	1437696             	MOV   R21, R9
90007478		479232              	4313088             	MUL   R30, R9, 0x180
9000747c		479232              	1437696             	ADD   R9, R10
9000747e		479232              	1437696             	ADD   R11, R10
90007480		479232              	1437896             	MOV   R19, R9
90007482		479232              	1916928             	ADD   R31, R9, 0x00011c50
90007488		479232              	1437696             	MOV   R20, R8
9000748a		479232              	1437696             	ADD   R21, R8
9000748c		479232              	4313088             	MUL   R30, R8, 0x180
90007490		479232              	1437696             	ADD   R8, R9
90007492		479232              	1437696             	ADD   R11, R9
90007494		479232              	100638720           	LD    R9, R11
90007496		479232              	3833856             	ST    R10, R11
90007498		479232              	1916928             	ADDX  R22, R22, 0x1
9000749c		479232              	1916928             	COMP  R30, R22, 0x60
900074a0		479232              	5236808             	JMP   R31, JL, 0x00006a1e
900074a6		4992                	19968               	ADDX  R21, R21, 0x1
900074aa		4992                	14976               	COMPC 8, R21
900074ac		4992                	55536               	JMP   R31, JL, 0x00006a1c
900074b2		1248                	3744                	COMPC 1, R3
900074b4		1248                	10608               	JMP   R31, JNE, 0x00006ab2
900074ba		624                 	1872                	MOVC  0, R21
900074bc		4992                	14976               	MOVC  0, R22
900074be		479232              	1437696             	MOV   R22, R11
900074c0		479232              	3834056             	MULC  4, R11
900074c2		479232              	1437696             	MOV   R19, R10
900074c4		479232              	2396160             	ADD   R31, R10, 0x00011c50
900074ca		479232              	1437696             	MOV   R20, R9
900074cc		479232              	1437696             	ADD   R21, R9
900074ce		479232              	4313088             	MUL   R30, R9, 0x180
900074d2		479232              	1437696             	ADD   R9, R10
900074d4		479232              	1437696             	ADD   R11, R10
900074d6		479232              	1916928             	ADDX  R28, R9, 0x180
900074da		479232              	1437696             	MOV   R21, R8
900074dc		479232              	4313088             	MUL   R30, R8, 0x180
900074e0		479232              	1437896             	ADD   R8, R9
900074e2		479232              	1437696             	ADD   R11, R9
900074e4		479232              	4792320             	LD    R9, R11
900074e6		479232              	3833856             	ST    R10, R11
900074e8		479232              	1916928             	ADDX  R22, R22, 0x1
900074ec		479232              	1916928             	COMP  R30, R22, 0x60
900074f0		479232              	5236608             	JMP   R31, JL, 0x00006a6e
900074f6		4992                	19968               	ADDX  R21, R21, 0x1
900074fa		4992                	14976               	COMPC 8, R21
900074fc		4992                	55536               	JMP   R31, JL, 0x00006a6c
90007502		1248                	263328              	LD    --R0, R22
90007504		1248                	263328              	LD    --R0, R21
90007506		1248                	263328              	LD    --R0, R20
90007508		1248                	13728               	JMP   R16, JMP
9000750a		624                 	5816                	ST    R0++, R16
9000750c		624                 	5616                	ST    R0++, R17
9000750e		624                 	1872                	MOV   R1, R17
90007510		624                 	2496                	ADD   R30, R1, 0x1c
90007514		624                 	5616                	STX   R17, R2, 0x0
90007518		624                 	131040              	LD    R17, R2
9000751a		624                 	1872                	MOVC  0, R3
9000751c		624                 	8312                	JSR   R31, JMP, 0x00006a08
90007522		624                 	1872                	MOV   R17, R1
90007524		624                 	131664              	LD    --R0, R17
90007526		624                 	131664              	LD    --R0, R16
90007528		624                 	6864                	JMP   R16, JMP
9000752a		624                 	5616                	ST    R0++, R16
9000752c		624                 	5616                	ST    R0++, R17
9000752e		624                 	1872                	MOV   R1, R17
90007530		624                 	2496                	ADD   R30, R1, 0x1c
90007534		624                 	5616                	STX   R17, R2, 0x0
90007538		624                 	131040              	LD    R17, R2
9000753a		624                 	1872                	MOVC  1, R3
9000753c		624                 	8112                	JSR   R31, JMP, 0x00006a08
90007542		624                 	1872                	MOV   R17, R1
90007544		624                 	131664              	LD    --R0, R17
90007546		624                 	131664              	LD    --R0, R16
90007548		624                 	6864                	JMP   R16, JMP
9000754a		24                  	416                 	ST    R0++, R22
9000754c		24                  	72                  	MOVC  0, R22
9000754e		24                  	72                  	MOVC  0, R22
90007550		2304                	9216                	ADDX  R28, R11, 0x0
90007554		2304                	6912                	MOV   R22, R10
90007556		2304                	18432               	MULC  4, R10
90007558		2304                	6912                	ADD   R10, R11
9000755a		2304                	6912                	MOV   R29, R10
9000755c		2304                	11720               	ADD   R31, R10, 0x00001a8c
90007562		2304                	483840              	LD    R10, R10
90007564		2304                	18432               	ST    R11, R10
90007566		2304                	9216                	ADDX  R22, R22, 0x1
9000756a		2304                	9216                	COMP  R30, R22, 0x60
9000756e		2304                	27480               	JMP   R31, JL, 0x00006b00
90007574		24                  	5064                	LD    --R0, R22
90007576		24                  	264                 	JMP   R16, JMP
90007578		24                  	216                 	ST    R0++, R16
9000757a		24                  	216                 	ST    R0++, R17
9000757c		24                  	72                  	MOV   R1, R17
9000757e		24                  	72                  	ADDC  8, R1
90007580		24                  	416                 	ST    R0++, R21
90007582		24                  	216                 	ST    R0++, R22
90007584		24                  	216                 	STX   R17, R2, 0x0
90007588		24                  	5040                	LD    R17, R8
9000758a		24                  	72                  	MOVC  8, R9
9000758c		24                  	312                 	JSR   R31, JMP, 0x00000718
90007592		24                  	72                  	MOV   R23, R21
90007594		24                  	5040                	LD    R17, R11
90007596		24                  	96                  	ADDX  R11, R22, 0x1
9000759a		24                  	264                 	JMP   R31, JMP, 0x00006b9e
900075a0		1176                	4904                	ADDX  R28, R11, 0x180
900075a4		1176                	3528                	MOV   R21, R10
900075a6		1176                	10584               	MUL   R30, R10, 0x180
900075aa		1176                	3528                	ADD   R10, R11
900075ac		1176                	3528                	MOV   R22, R10
900075ae		1176                	9408                	MULC  4, R10
900075b0		1176                	3528                	MOV   R11, R9
900075b2		1176                	3528                	ADD   R10, R9
900075b4		1176                	10584               	STX   R1, R9, 0xfffc
900075b8		1176                	11760               	LD    R9, R8
900075ba		1176                	246960              	LD    R17, R10
900075bc		1176                	9408                	MULC  4, R10
900075be		1176                	3528                	ADD   R10, R11
900075c0		1176                	11960               	LD    R11, R9
900075c2		1176                	14112               	JSR   R31, JMP, 0x00000078
900075c8		1176                	248136              	LDX   R1, R11, 0xfffc
900075cc		1176                	9408                	ST    R11, R23
900075ce		1176                	3528                	MOV   R22, R11
900075d0		1176                	9408                	MULC  4, R11
900075d2		1176                	4704                	ADDX  R28, R10, 0x0
900075d6		1176                	3528                	ADD   R11, R10
900075d8		1176                	4704                	ADDX  R28, R9, 0x180
900075dc		1176                	3528                	MOV   R21, R8
900075de		1176                	10584               	MUL   R30, R8, 0x180
900075e2		1176                	3528                	ADD   R8, R9
900075e4		1176                	3528                	ADD   R11, R9
900075e6		1176                	11760               	LD    R9, R11
900075e8		1176                	9408                	ST    R10, R11
900075ea		1176                	4704                	ADDX  R22, R22, 0x1
900075ee		1200                	5000                	COMP  R30, R22, 0x60
900075f2		1200                	13032               	JMP   R31, JL, 0x00006b50
900075f8		24                  	5064                	LD    --R0, R22
900075fa		24                  	5064                	LD    --R0, R21
900075fc		24                  	72                  	MOV   R17, R1
900075fe		24                  	5064                	LD    --R0, R17
90007600		24                  	5264                	LD    --R0, R16
90007602		24                  	264                 	JMP   R16, JMP
90007604		624                 	5616                	ST    R0++, R16
90007606		624                 	5616                	ST    R0++, R17
90007608		624                 	1872                	MOV   R1, R17
9000760a		624                 	1872                	ADDC  8, R1
9000760c		624                 	5616                	ST    R0++, R21
9000760e		624                 	5616                	ST    R0++, R22
90007610		624                 	1872                	MOVC  0, R21
90007612		624                 	1872                	MOV   R3, R21
90007614		624                 	7488                	JMP   R31, JMP, 0x00006c1c
9000761a		1104                	4416                	ADDX  R2, R22, 0x1
9000761e		1104                	13248               	JMP   R31, JMP, 0x00006c0e
90007624		70840               	283360              	ADDX  R28, R11, 0x180
90007628		70840               	212520              	MOV   R21, R10
9000762a		70840               	637560              	MUL   R30, R10, 0x180
9000762e		70840               	212520              	ADD   R10, R11
90007630		70840               	212520              	MOV   R22, R10
90007632		70840               	566720              	MULC  4, R10
90007634		70840               	212520              	MOV   R11, R9
90007636		70840               	212520              	ADD   R10, R9
90007638		70840               	637560              	STX   R1, R9, 0xfffc
9000763c		70840               	708400              	LD    R9, R8
9000763e		70840               	212520              	MOV   R2, R9
90007640		70840               	566720              	MULC  4, R9
90007642		70840               	212520              	ADD   R9, R11
90007644		70840               	708400              	LD    R11, R11
90007646		70840               	283360              	ADDX  R28, R9, 0x0
9000764a		70840               	212520              	ADD   R10, R9
9000764c		70840               	708400              	LD    R9, R10
9000764e		70840               	708400              	FMUL  R10, R11
90007650		70840               	212520              	MOV   R8, R10
90007652		70840               	566720              	FSUB  R11, R10
90007654		70840               	14947240            	LDX   R1, R11, 0xfffc
90007658		70840               	566720              	ST    R11, R10
9000765a		70840               	283360              	ADDX  R22, R22, 0x1
9000765e		71944               	287776              	COMP  R30, R22, 0x60
90007662		71944               	783656              	JMP   R31, JL, 0x00006bd4
90007668		1104                	4416                	ADDX  R21, R21, 0x4
9000766c		1728                	5184                	COMPC 8, R21
9000766e		1728                	16368               	JMP   R31, JL, 0x00006bca
90007674		624                 	131664              	LD    --R0, R22
90007676		624                 	131664              	LD    --R0, R21
90007678		624                 	1872                	MOV   R17, R1
9000767a		624                 	131664              	LD    --R0, R17
9000767c		624                 	131664              	LD    --R0, R16
9000767e		624                 	6864                	JMP   R16, JMP
90007680		624                 	5616                	ST    R0++, R16
90007682		624                 	5616                	ST    R0++, R17
90007684		624                 	1872                	MOV   R1, R17
90007686		624                 	5616                	ST    R0++, R21
90007688		624                 	5616                	ST    R0++, R22
9000768a		624                 	5616                	STX   R17, R2, 0x0
9000768e		624                 	5616                	STX   R17, R3, 0xfffc
90007692		624                 	5616                	STX   R17, R4, 0xfff8
90007696		624                 	131664              	LDX   R17, R21, 0xfff8
9000769a		624                 	131664              	LDX   R17, R11, 0xfffc
9000769e		624                 	1872                	COMPC 1, R11
900076a0		624                 	3168                	JMP   R31, JE, 0x00006c60
900076a6		528                 	111408              	LDX   R17, R21, 0xfff8
900076aa		528                 	5808                	JMP   R31, JMP, 0x00006cca
900076b0		96                  	20160               	LD    R17, R11
900076b2		96                  	384                 	ADDX  R11, R11, 0x1
900076b6		96                  	288                 	MOV   R11, R8
900076b8		96                  	288                 	MOVC  8, R9
900076ba		96                  	1152                	JSR   R31, JMP, 0x00000718
900076c0		96                  	288                 	MOV   R23, R22
900076c2		96                  	1056                	JMP   R31, JMP, 0x00006c94
900076c8		384                 	1152                	MOV   R22, R8
900076ca		384                 	1152                	MOVC  4, R9
900076cc		384                 	4992                	JSR   R31, JMP, 0x00000718
900076d2		384                 	81024               	LDX   R17, R10, 0xfff8
900076d6		384                 	1152                	COMP  R23, R10
900076d8		384                 	3552                	JMP   R31, JNE, 0x00006c90
900076de		96                  	288                 	MOV   R22, R21
900076e0		384                 	1536                	ADDX  R22, R22, 0x1
900076e4		480                 	100800              	LD    R17, R11
900076e6		480                 	1920                	ADDX  R11, R11, 0x1
900076ea		480                 	1440                	MOV   R11, R8
900076ec		480                 	1440                	MOVC  8, R9
900076ee		480                 	6240                	JSR   R31, JMP, 0x00000718
900076f4		480                 	1920                	ADDX  R23, R11, 0x4
900076f8		480                 	1440                	COMP  R11, R22
900076fa		480                 	4608                	JMP   R31, JL, 0x00006c78
90007700		96                  	20233               	LD    R17, R11
90007702		96                  	384                 	ADDX  R11, R11, 0x1
90007706		96                  	288                 	MOV   R11, R8
90007708		96                  	288                 	MOVC  8, R9
9000770a		96                  	1152                	JSR   R31, JMP, 0x00000718
90007710		96                  	288                 	COMPC 0, R23
90007712		96                  	972                 	JMP   R31, JNE, 0x00006cca
90007718		12                  	36                  	MOVC  8, R21
9000771a		624                 	1872                	MOV   R21, R23
9000771c		624                 	131664              	LD    --R0, R22
9000771e		624                 	131664              	LD    --R0, R21
90007720		624                 	131664              	LD    --R0, R17
90007722		624                 	131664              	LD    --R0, R16
90007724		624                 	6864                	JMP   R16, JMP
90007726		1                   	9                   	ST    R0++, R16
90007728		1                   	9                   	ST    R0++, R17
9000772a		1                   	3                   	MOV   R1, R17
9000772c		1                   	4                   	ADD   R30, R1, 0x20
90007730		1                   	9                   	ST    R0++, R15
90007732		1                   	9                   	ST    R0++, R18
90007734		1                   	9                   	ST    R0++, R20
90007736		1                   	9                   	ST    R0++, R21
90007738		1                   	9                   	ST    R0++, R22
9000773a		1                   	3                   	MOVC  0, R21
9000773c		1                   	13                  	JSR   R31, JMP, 0x00004592
90007742		1                   	9                   	STX   R1, R23, 0xffe4
90007746		1                   	3                   	MOVC  3, R2
90007748		1                   	12                  	JSR   R31, JMP, 0x0000034c
9000774e		1                   	211                 	LDX   R1, R10, 0xffe4
90007752		1                   	8                   	MULC  4, R10
90007754		1                   	3                   	MOV   R23, R11
90007756		1                   	5                   	SRL   10, R11
90007758		1                   	4                   	AND   R30, R11, 0x3
9000775c		1                   	3                   	ADD   R11, R10
9000775e		1                   	3                   	MOV   R10, R22
90007760		1                   	3                   	MOV   R22, R15
90007762		1                   	3                   	MOVC  0, R20
90007764		1                   	3                   	MOVC  0, R21
90007766		96                  	288                 	MOVC  1, R18
90007768		96                  	288                 	MOV   R21, R8
9000776a		96                  	288                 	MOVC  8, R9
9000776c		96                  	1248                	JSR   R31, JMP, 0x000006f0
90007772		96                  	288                 	MOV   R23, R20
90007774		96                  	1152                	JMP   R31, JMP, 0x00006db8
9000777a		624                 	1872                	COMPC 0, R22
9000777c		624                 	3120                	JMP   R31, JNE, 0x00006d3a
90007782		624                 	2067                	MOV   R20, R2
90007784		624                 	8112                	JSR   R31, JMP, 0x00006aba
9000778a		624                 	1872                	MOV   R21, R2
9000778c		624                 	1872                	MOV   R22, R3
9000778e		624                 	8112                	JSR   R31, JMP, 0x00006866
90007794		624                 	1872                	MOV   R21, R2
90007796		624                 	1872                	MOV   R18, R3
90007798		624                 	1872                	MOV   R22, R4
9000779a		624                 	7488                	JSR   R31, JMP, 0x00006c30
900077a0		624                 	2072                	MOV   R23, R15
900077a2		624                 	1872                	MOV   R21, R8
900077a4		624                 	1872                	MOVC  4, R9
900077a6		624                 	8112                	JSR   R31, JMP, 0x00000718
900077ac		624                 	1872                	COMP  R22, R23
900077ae		624                 	6396                	JMP   R31, JNE, 0x00006d7a
900077b4		156                 	468                 	COMPC 1, R18
900077b6		156                 	1704                	JMP   R31, JNE, 0x00006d7a
900077bc		24                  	511                 	JSR   R31, JMP, 0x00006afa
900077c2		24                  	72                  	MOV   R21, R2
900077c4		24                  	312                 	JSR   R31, JMP, 0x00006b28
900077ca		624                 	1872                	MOV   R21, R2
900077cc		624                 	1872                	MOV   R22, R3
900077ce		624                 	8112                	JSR   R31, JMP, 0x00006866
900077d4		624                 	1872                	MOVC  0, R18
900077d6		624                 	1872                	MOV   R21, R2
900077d8		624                 	1872                	MOV   R15, R3
900077da		624                 	7488                	JSR   R31, JMP, 0x00006bb4
900077e0		624                 	2072                	MOV   R21, R2
900077e2		624                 	1872                	MOV   R22, R3
900077e4		624                 	8112                	JSR   R31, JMP, 0x00006866
900077ea		624                 	1872                	COMPC 0, R22
900077ec		624                 	3120                	JMP   R31, JNE, 0x00006daa
900077f2		624                 	1872                	MOV   R20, R2
900077f4		624                 	8112                	JSR   R31, JMP, 0x00006ada
900077fa		624                 	1872                	MOV   R21, R2
900077fc		624                 	1872                	MOV   R22, R3
900077fe		624                 	8112                	JSR   R31, JMP, 0x00006866
90007804		624                 	2496                	ADDX  R20, R20, 0x1
90007808		720                 	2276                	COMPC 12, R20
9000780a		720                 	7248                	JMP   R31, JL, 0x00006d2a
90007810		96                  	384                 	ADDX  R21, R21, 0x1
90007814		96                  	384                 	COMP  R30, R21, 0x60
90007818		96                  	1049                	JMP   R31, JL, 0x00006d16
9000781e		1                   	211                 	LD    --R0, R22
90007820		1                   	211                 	LD    --R0, R21
90007822		1                   	211                 	LD    --R0, R20
90007824		1                   	211                 	LD    --R0, R18
90007826		1                   	211                 	LD    --R0, R15
90007828		1                   	3                   	MOV   R17, R1
9000782a		1                   	211                 	LD    --R0, R17
9000782c		1                   	211                 	LD    --R0, R16
9000782e		1                   	11                  	JMP   R16, JMP
90007830		1                   	9                   	ST    R0++, R16
90007832		1                   	9                   	ST    R0++, R17
90007834		1                   	3                   	MOV   R1, R17
90007836		1                   	4                   	ADD   R30, R1, 0x10
9000783a		1                   	9                   	ST    R0++, R20
9000783c		1                   	9                   	ST    R0++, R21
9000783e		1                   	9                   	ST    R0++, R22
90007840		1                   	203                 	MOVC  0, R21
90007842		1                   	3                   	MOVC  0, R22
90007844		1                   	3                   	MOVC  0, R20
90007846		1                   	3                   	MOVC  0, R20
90007848		96                  	384                 	ADDX  R20, R22, 0x1
9000784c		96                  	1152                	JMP   R31, JMP, 0x00006e38
90007852		4560                	13680               	MOV   R19, R11
90007854		4560                	22800               	ADD   R31, R11, 0x00008c50
9000785a		4560                	13680               	MOV   R20, R10
9000785c		4560                	41040               	MUL   R30, R10, 0x180
90007860		4560                	13880               	ADD   R10, R11
90007862		4560                	13680               	MOV   R22, R10
90007864		4560                	36480               	MULC  4, R10
90007866		4560                	13680               	MOV   R11, R9
90007868		4560                	13680               	ADD   R10, R9
9000786a		4560                	41040               	STX   R1, R9, 0xfff4
9000786e		4560                	957600              	LD    R9, R8
90007870		4560                	13680               	MOV   R20, R10
90007872		4560                	36480               	MULC  4, R10
90007874		4560                	13680               	ADD   R10, R11
90007876		4560                	957600              	LD    R11, R9
90007878		4560                	54720               	JSR   R31, JMP, 0x00000078
9000787e		4560                	962160              	LDX   R1, R11, 0xfff4
90007882		4560                	36480               	ST    R11, R23
90007884		4560                	18240               	ADDX  R22, R22, 0x1
90007888		4656                	18824               	COMP  R30, R22, 0x60
9000788c		4656                	55200               	JMP   R31, JL, 0x00006e02
90007892		96                  	384                 	ADDX  R20, R21, 0x1
90007896		96                  	1152                	JMP   R31, JMP, 0x00006eb0
9000789c		4560                	18240               	ADDX  R20, R22, 0x1
900078a0		4560                	50360               	JMP   R31, JMP, 0x00006ea2
900078a6		290320              	870960              	MOV   R19, R11
900078a8		290320              	1161280             	ADD   R31, R11, 0x00008c50
900078ae		290320              	870960              	MOV   R21, R10
900078b0		290320              	2612880             	MUL   R30, R10, 0x180
900078b4		290320              	870960              	MOV   R11, R9
900078b6		290320              	870960              	ADD   R10, R9
900078b8		290320              	870960              	MOV   R22, R10
900078ba		290320              	2322560             	MULC  4, R10
900078bc		290320              	2612880             	STX   R1, R10, 0xfff8
900078c0		290320              	871160              	MOV   R9, R8
900078c2		290320              	870960              	ADD   R10, R8
900078c4		290320              	2612880             	STX   R1, R8, 0xfffc
900078c8		290320              	60967200            	LD    R8, R10
900078ca		290320              	870960              	MOV   R20, R8
900078cc		290320              	2322560             	MULC  4, R8
900078ce		290320              	870960              	ADD   R8, R9
900078d0		290320              	60967200            	LD    R9, R9
900078d2		290320              	870960              	MOV   R20, R8
900078d4		290320              	2612880             	MUL   R30, R8, 0x180
900078d8		290320              	870960              	ADD   R8, R11
900078da		290320              	61257520            	LDX   R1, R8, 0xfff8
900078de		290320              	870960              	ADD   R8, R11
900078e0		290320              	60967200            	LD    R11, R11
900078e2		290320              	2903200             	FMUL  R11, R9
900078e4		290320              	870960              	MOV   R10, R11
900078e6		290320              	2322560             	FSUB  R9, R11
900078e8		290320              	61257520            	LDX   R1, R10, 0xfffc
900078ec		290320              	2322560             	ST    R10, R11
900078ee		290320              	1161280             	ADDX  R22, R22, 0x1
900078f2		294880              	1179720             	COMP  R30, R22, 0x60
900078f6		294880              	3506640             	JMP   R31, JL, 0x00006e56
900078fc		4560                	18240               	ADDX  R21, R21, 0x1
90007900		4656                	18824               	COMP  R30, R21, 0x60
90007904		4656                	55200               	JMP   R31, JL, 0x00006e4c
9000790a		96                  	384                 	ADDX  R20, R20, 0x1
9000790e		96                  	384                 	COMP  R30, R20, 0x60
90007912		96                  	1049                	JMP   R31, JL, 0x00006df8
90007918		1                   	211                 	LD    --R0, R22
9000791a		1                   	211                 	LD    --R0, R21
9000791c		1                   	211                 	LD    --R0, R20
9000791e		1                   	3                   	MOV   R17, R1
90007920		1                   	211                 	LD    --R0, R17
90007922		1                   	211                 	LD    --R0, R16
90007924		1                   	11                  	JMP   R16, JMP
90007926		1                   	209                 	ST    R0++, R16
90007928		1                   	9                   	ST    R0++, R17
9000792a		1                   	3                   	MOV   R1, R17
9000792c		1                   	4                   	ADD   R30, R1, 0x20
90007930		1                   	9                   	ST    R0++, R20
90007932		1                   	9                   	ST    R0++, R21
90007934		1                   	9                   	ST    R0++, R22
90007936		1                   	3                   	MOVC  0, R21
90007938		1                   	3                   	MOVC  0, R22
9000793a		1                   	3                   	MOVC  0, R20
9000793c		1                   	213                 	JSR   R31, JMP, 0x00006de0
90007942		1                   	3                   	MOVC  0, R21
90007944		96                  	288                 	MOVC  0, R22
90007946		9216                	27648               	MOV   R21, R11
90007948		9216                	82944               	MUL   R30, R11, 0x180
9000794c		9216                	27648               	MOV   R22, R10
9000794e		9216                	73728               	MULC  4, R10
90007950		9216                	73728               	FLOAT R20, R9
90007952		9216                	82944               	STX   R1, R9, 0xffe4
90007956		9216                	27648               	MOV   R19, R8
90007958		9216                	36864               	ADD   R31, R8, 0x00011c50
9000795e		9216                	27648               	ADD   R11, R8
90007960		9216                	27848               	ADD   R10, R8
90007962		9216                	1935360             	LD    R8, R8
90007964		9216                	27648               	MOV   R19, R9
90007966		9216                	46080               	ADD   R31, R9, 0x00008c50
9000796c		9216                	27648               	ADD   R11, R9
9000796e		9216                	27648               	MOV   R9, R11
90007970		9216                	27648               	ADD   R10, R11
90007972		9216                	1935360             	LD    R11, R11
90007974		9216                	27648               	MOV   R8, R10
90007976		9216                	73728               	FSUB  R11, R10
90007978		9216                	1944576             	LDX   R1, R11, 0xffe4
9000797c		9216                	73728               	FADD  R10, R11
9000797e		9216                	82944               	FIX   R11, R20
90007980		9216                	37064               	ADDX  R22, R22, 0x1
90007984		9216                	36864               	COMP  R30, R22, 0x60
90007988		9216                	100704              	JMP   R31, JL, 0x00006ef6
9000798e		96                  	384                 	ADDX  R21, R21, 0x1
90007992		96                  	384                 	COMP  R30, R21, 0x60
90007996		96                  	1145                	JMP   R31, JL, 0x00006ef4
9000799c		1                   	3                   	MOV   R29, R2
9000799e		1                   	5                   	ADD   R31, R2, 0x00001a73
900079a4		1                   	3                   	MOV   R20, R3
900079a6		1                   	13                  	JSR   R31, JMP, 0x00003f4c
900079ac		1                   	3                   	MOV   R20, R23
900079ae		1                   	211                 	LD    --R0, R22
900079b0		1                   	211                 	LD    --R0, R21
900079b2		1                   	211                 	LD    --R0, R20
900079b4		1                   	3                   	MOV   R17, R1
900079b6		1                   	211                 	LD    --R0, R17
900079b8		1                   	211                 	LD    --R0, R16
